Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
10/7/2007,17:03:00,0.312,0.240,240.530,1.600,0.000,1.000,0.000
10/7/2007,23:10:00,0.34,0.154,243.320,1.600,0.000,2.000,0.000
11/7/2007,08:16:00,1.462,0.250,242.050,6.000,1.000,1.000,18.000
11/7/2007,10:27:00,1.25,0.068,238.610,5.200,0.000,0.000,18.000
11/7/2007,12:24:00,0.3,0.214,239.560,1.400,0.000,0.000,0.000
11/7/2007,15:43:00,0.132,0.000,240.270,0.600,0.000,0.000,0.000
11/7/2007,17:52:00,0.358,0.194,239.930,1.800,0.000,1.000,0.000
11/7/2007,20:22:00,0.228,0.120,241.970,1.000,0.000,0.000,0.000
11/7/2007,22:21:00,0.206,0.082,240.340,1.000,0.000,0.000,0.000
11/7/2007,22:53:00,0.27,0.136,243.330,1.400,0.000,0.000,0.000
12/7/2007,00:22:00,1.282,0.246,240.740,5.400,0.000,1.000,0.000
12/7/2007,01:36:00,0.256,0.156,239.390,1.200,0.000,0.000,0.000
12/7/2007,02:25:00,0.234,0.122,242.310,1.000,0.000,0.000,0.000
12/7/2007,05:39:00,0.132,0.000,241.310,0.600,0.000,0.000,0.000
12/7/2007,06:55:00,0.206,0.088,241.340,1.000,0.000,0.000,0.000
12/7/2007,08:35:00,1.278,0.100,239.090,5.200,0.000,0.000,17.000
12/7/2007,11:24:00,0.13,0.000,240.060,0.600,0.000,0.000,0.000
12/7/2007,11:43:00,0.328,0.254,238.750,1.800,0.000,2.000,0.000
12/7/2007,13:10:00,0.436,0.076,241.700,2.200,0.000,0.000,0.000
13/7/2007,04:40:00,0.164,0.000,240.320,0.800,0.000,0.000,0.000
13/7/2007,06:31:00,0.402,0.352,241.940,2.200,0.000,2.000,0.000
13/7/2007,09:53:00,1.332,0.194,239.250,5.600,0.000,1.000,17.000
13/7/2007,11:58:00,0.144,0.000,239.830,0.600,0.000,0.000,0.000
13/7/2007,16:03:00,0.256,0.176,239.990,1.200,0.000,2.000,0.000
13/7/2007,17:01:00,0.142,0.000,241.250,0.600,0.000,0.000,0.000
14/7/2007,13:58:00,0.368,0.368,244.540,2.000,0.000,1.000,0.000
14/7/2007,14:49:00,1.378,0.348,242.260,6.000,1.000,1.000,0.000
14/7/2007,15:41:00,0.216,0.078,243.940,1.000,0.000,0.000,0.000
14/7/2007,20:45:00,0.6,0.286,243.320,2.800,0.000,0.000,0.000
14/7/2007,22:30:00,1.444,0.220,240.040,6.000,0.000,1.000,18.000
14/7/2007,23:41:00,0.222,0.090,241.840,1.000,0.000,0.000,0.000
15/7/2007,02:05:00,0.318,0.246,242.200,1.600,0.000,1.000,0.000
15/7/2007,02:58:00,0.322,0.224,241.920,1.600,0.000,0.000,0.000
15/7/2007,03:18:00,0.154,0.000,242.550,0.600,0.000,0.000,0.000
15/7/2007,12:38:00,0.24,0.110,239.430,1.000,0.000,0.000,0.000
15/7/2007,15:56:00,0.574,0.386,240.980,2.800,0.000,0.000,0.000
15/7/2007,19:32:00,0.408,0.068,240.090,2.000,0.000,0.000,0.000
16/7/2007,00:33:00,0.282,0.206,242.380,1.400,0.000,1.000,0.000
16/7/2007,09:40:00,0.378,0.312,233.510,2.000,0.000,1.000,0.000
16/7/2007,10:17:00,0.22,0.076,232.320,1.000,0.000,0.000,0.000
16/7/2007,15:21:00,1.286,0.192,232.290,5.600,0.000,1.000,17.000
16/7/2007,16:36:00,0.286,0.194,234.610,1.400,0.000,0.000,0.000
16/7/2007,20:32:00,1.52,0.238,235.540,6.400,0.000,0.000,17.000
16/7/2007,21:03:00,0.87,0.276,235.810,3.800,0.000,0.000,0.000
17/7/2007,02:06:00,0.222,0.106,236.030,1.000,0.000,0.000,0.000
17/7/2007,06:17:00,0.224,0.108,237.060,1.000,0.000,0.000,0.000
17/7/2007,07:02:00,0.648,0.190,234.860,3.600,0.000,1.000,0.000
17/7/2007,11:35:00,0.216,0.094,232.520,1.000,0.000,0.000,0.000
17/7/2007,11:48:00,0.122,0.000,231.370,0.600,0.000,0.000,0.000
17/7/2007,15:23:00,0.288,0.190,233.300,1.400,0.000,0.000,0.000
17/7/2007,20:21:00,0.468,0.092,236.170,2.400,0.000,0.000,0.000
17/7/2007,22:23:00,1.94,0.182,236.100,8.200,0.000,1.000,17.000
18/7/2007,01:55:00,0.112,0.000,234.840,0.600,0.000,0.000,0.000
18/7/2007,06:36:00,0.214,0.084,235.180,1.000,0.000,0.000,0.000
18/7/2007,07:22:00,1.908,0.174,231.840,8.200,0.000,1.000,17.000
19/7/2007,01:43:00,0.26,0.184,234.380,1.400,0.000,1.000,0.000
19/7/2007,03:25:00,0.218,0.098,234.670,1.000,0.000,0.000,0.000
19/7/2007,20:42:00,0.558,0.000,240.600,3.800,9.000,0.000,0.000
19/7/2007,21:06:00,0.352,0.084,238.100,1.400,2.000,0.000,0.000
20/7/2007,10:13:00,1.256,0.084,232.540,5.400,0.000,0.000,17.000
20/7/2007,18:02:00,2.084,0.110,229.930,9.400,0.000,33.000,0.000
20/7/2007,22:34:00,0.842,0.000,239.610,3.400,1.000,1.000,0.000
21/7/2007,06:13:00,0.206,0.086,236.180,1.000,0.000,0.000,0.000
21/7/2007,10:01:00,0.19,0.072,234.330,0.800,0.000,0.000,0.000
21/7/2007,12:09:00,1.176,0.054,231.950,5.000,0.000,0.000,17.000
21/7/2007,12:58:00,1.274,0.178,232.720,5.400,0.000,0.000,17.000
21/7/2007,20:14:00,1.284,0.000,236.430,5.400,0.000,0.000,17.000
22/7/2007,02:36:00,0.23,0.134,236.630,1.200,0.000,0.000,0.000
22/7/2007,04:14:00,0.122,0.000,236.720,0.600,0.000,0.000,0.000
22/7/2007,11:17:00,2.032,0.466,234.840,8.800,2.000,0.000,17.000
22/7/2007,13:34:00,0.492,0.258,237.850,2.200,0.000,0.000,0.000
22/7/2007,16:30:00,0.258,0.104,237.850,1.200,0.000,0.000,0.000
22/7/2007,17:04:00,0.256,0.102,239.640,1.200,0.000,0.000,0.000
22/7/2007,17:36:00,0.376,0.228,238.220,1.800,0.000,1.000,0.000
22/7/2007,18:59:00,1.524,0.336,234.460,6.600,0.000,0.000,17.000
22/7/2007,23:12:00,0.186,0.000,236.400,0.800,1.000,0.000,0.000
23/7/2007,03:17:00,0.218,0.104,236.360,1.000,0.000,0.000,0.000
23/7/2007,05:20:00,0.166,0.000,235.370,1.000,0.000,0.000,0.000
23/7/2007,08:33:00,0.258,0.064,233.080,1.200,0.000,0.000,0.000
23/7/2007,18:14:00,0.374,0.178,235.960,1.800,0.000,0.000,0.000
23/7/2007,21:16:00,0.428,0.000,233.460,2.200,2.000,0.000,0.000
23/7/2007,22:22:00,2.692,0.000,231.730,11.600,35.000,0.000,0.000
24/7/2007,07:07:00,2.876,0.068,231.590,12.400,0.000,0.000,0.000
24/7/2007,09:50:00,1.308,0.194,234.750,5.600,0.000,0.000,17.000
24/7/2007,19:46:00,1.908,0.220,233.830,8.600,0.000,0.000,17.000
24/7/2007,22:08:00,0.362,0.250,236.110,1.800,0.000,0.000,0.000
25/7/2007,00:08:00,0.3,0.000,237.890,1.200,0.000,3.000,0.000
25/7/2007,03:16:00,0.22,0.114,235.940,1.000,0.000,0.000,0.000
25/7/2007,06:24:00,0.23,0.116,236.750,1.000,0.000,0.000,0.000
25/7/2007,07:43:00,0.394,0.000,233.640,1.800,0.000,0.000,0.000
25/7/2007,08:02:00,1.498,0.178,233.740,6.400,0.000,0.000,17.000
25/7/2007,11:57:00,0.226,0.112,235.360,1.000,0.000,0.000,0.000
25/7/2007,18:28:00,0.272,0.084,236.230,1.200,0.000,0.000,0.000
25/7/2007,20:19:00,0.23,0.124,238.700,1.000,0.000,0.000,0.000
25/7/2007,20:39:00,0.204,0.092,237.330,1.000,0.000,0.000,0.000
25/7/2007,21:28:00,0.294,0.216,236.730,1.400,0.000,0.000,0.000
26/7/2007,00:22:00,0.294,0.208,235.140,1.400,0.000,0.000,0.000
26/7/2007,04:14:00,0.292,0.208,235.460,1.400,0.000,0.000,0.000
26/7/2007,06:01:00,0.148,0.000,235.300,0.600,0.000,0.000,0.000
26/7/2007,09:18:00,1.222,0.000,235.920,5.200,1.000,0.000,17.000
26/7/2007,13:44:00,0.22,0.110,234.470,1.000,0.000,0.000,0.000
26/7/2007,21:31:00,2.378,0.000,234.420,10.200,0.000,32.000,0.000
26/7/2007,23:48:00,0.114,0.000,237.150,0.600,0.000,0.000,0.000
27/7/2007,06:49:00,0.21,0.098,236.620,1.000,0.000,0.000,0.000
27/7/2007,07:58:00,1.322,0.000,234.520,5.600,1.000,0.000,17.000
27/7/2007,10:58:00,0.176,0.000,233.230,1.000,0.000,0.000,0.000
27/7/2007,14:46:00,0.312,0.204,235.660,1.600,0.000,0.000,0.000
27/7/2007,14:47:00,0.294,0.202,235.250,1.400,0.000,0.000,0.000
27/7/2007,18:11:00,0.782,0.128,237.160,3.400,0.000,0.000,0.000
28/7/2007,06:58:00,0.2,0.100,238.320,1.000,0.000,0.000,0.000
28/7/2007,07:48:00,0.344,0.220,237.100,1.800,0.000,0.000,0.000
28/7/2007,12:44:00,2.172,0.242,233.370,9.600,0.000,27.000,0.000
28/7/2007,14:13:00,2.894,0.112,233.260,12.600,1.000,21.000,16.000
28/7/2007,18:16:00,0.358,0.118,235.590,1.600,0.000,0.000,0.000
28/7/2007,21:59:00,1.106,0.000,233.650,4.600,0.000,0.000,16.000
28/7/2007,23:22:00,0.104,0.000,237.640,0.400,0.000,0.000,0.000
29/7/2007,01:57:00,0.176,0.100,239.410,0.800,0.000,0.000,0.000
29/7/2007,08:20:00,0.268,0.214,235.200,1.400,0.000,0.000,0.000
29/7/2007,08:49:00,0.102,0.000,236.300,0.400,0.000,0.000,0.000
29/7/2007,11:03:00,0.1,0.000,234.530,0.400,0.000,0.000,0.000
29/7/2007,11:41:00,0.1,0.000,233.160,0.400,0.000,0.000,0.000
29/7/2007,12:41:00,0.26,0.206,233.520,1.400,0.000,0.000,0.000
29/7/2007,17:03:00,0.26,0.212,234.520,1.400,0.000,0.000,0.000
30/7/2007,00:59:00,0.192,0.116,234.790,1.000,0.000,0.000,0.000
30/7/2007,01:59:00,0.202,0.120,236.110,1.000,0.000,0.000,0.000
30/7/2007,03:06:00,0.102,0.000,236.940,0.400,0.000,0.000,0.000
30/7/2007,06:50:00,1.22,0.106,235.940,5.200,0.000,0.000,17.000
30/7/2007,08:35:00,0.264,0.212,234.770,1.400,0.000,0.000,0.000
30/7/2007,11:04:00,0.298,0.112,235.040,1.200,0.000,0.000,0.000
30/7/2007,15:25:00,0.12,0.000,233.580,0.600,0.000,0.000,0.000
30/7/2007,16:04:00,0.172,0.084,233.880,0.800,0.000,0.000,0.000
30/7/2007,18:27:00,1.178,0.000,233.570,5.000,0.000,0.000,17.000
30/7/2007,18:57:00,1.542,0.358,232.770,6.800,0.000,0.000,17.000
31/7/2007,08:30:00,0.098,0.000,231.740,0.400,0.000,0.000,0.000
31/7/2007,11:30:00,0.106,0.000,233.140,0.400,0.000,0.000,0.000
31/7/2007,21:35:00,2.73,0.080,234.060,11.600,37.000,0.000,0.000
31/7/2007,21:40:00,0.538,0.070,235.250,2.200,0.000,0.000,0.000
31/7/2007,22:49:00,0.542,0.090,237.100,2.200,0.000,0.000,0.000
1/8/2007,03:02:00,0.146,0.000,237.880,0.600,0.000,0.000,0.000
1/8/2007,03:58:00,0.274,0.226,237.590,1.400,0.000,0.000,0.000
1/8/2007,04:08:00,0.536,0.158,236.260,2.400,0.000,0.000,0.000
1/8/2007,06:57:00,0.2,0.128,237.300,1.000,0.000,0.000,0.000
1/8/2007,08:08:00,0.268,0.216,234.850,1.400,0.000,0.000,0.000
1/8/2007,09:14:00,3.71,0.116,229.720,16.200,36.000,0.000,16.000
1/8/2007,20:55:00,0.104,0.000,238.730,0.400,0.000,0.000,0.000
2/8/2007,07:54:00,0.114,0.000,235.470,0.600,0.000,0.000,0.000
2/8/2007,11:11:00,1.684,0.084,230.620,7.200,0.000,0.000,16.000
2/8/2007,11:21:00,1.668,0.208,231.690,7.200,0.000,0.000,17.000
2/8/2007,13:06:00,1.096,0.000,232.170,4.600,0.000,0.000,17.000
2/8/2007,16:03:00,0.102,0.000,233.790,0.400,0.000,0.000,0.000
2/8/2007,17:57:00,0.102,0.000,235.170,0.400,0.000,0.000,0.000
3/8/2007,01:07:00,0.534,0.114,234.660,2.200,0.000,0.000,0.000
3/8/2007,02:40:00,3.148,0.064,233.490,13.400,0.000,0.000,0.000
3/8/2007,12:34:00,1.162,0.000,230.370,5.000,0.000,0.000,16.000
3/8/2007,17:09:00,0.234,0.118,235.890,1.200,0.000,0.000,0.000
3/8/2007,18:00:00,0.14,0.000,238.130,0.600,0.000,0.000,0.000
3/8/2007,18:22:00,0.304,0.226,237.110,1.600,0.000,0.000,0.000
4/8/2007,01:34:00,0.392,0.000,234.340,1.600,0.000,0.000,0.000
4/8/2007,06:26:00,0.174,0.102,238.020,0.800,0.000,0.000,0.000
4/8/2007,07:19:00,0.194,0.124,236.430,1.000,0.000,0.000,0.000
4/8/2007,11:36:00,1.492,0.256,233.200,6.400,0.000,0.000,17.000
4/8/2007,14:03:00,1.354,0.110,235.180,5.800,0.000,0.000,17.000
4/8/2007,20:04:00,0.244,0.000,238.220,1.000,0.000,0.000,0.000
4/8/2007,22:47:00,0.308,0.094,234.630,1.400,0.000,0.000,0.000
5/8/2007,01:37:00,1.236,0.176,232.190,5.400,0.000,0.000,17.000
5/8/2007,03:43:00,0.142,0.000,235.110,0.600,0.000,0.000,0.000
5/8/2007,07:40:00,0.1,0.000,234.320,0.400,0.000,0.000,0.000
5/8/2007,08:48:00,0.178,0.092,234.180,0.800,0.000,0.000,0.000
5/8/2007,09:22:00,1.33,0.114,236.730,5.600,0.000,0.000,18.000
5/8/2007,11:43:00,1.79,0.222,235.590,7.600,0.000,0.000,17.000
5/8/2007,17:06:00,0.204,0.126,236.790,1.000,0.000,0.000,0.000
5/8/2007,23:24:00,0.444,0.214,234.980,2.600,0.000,0.000,4.000
6/8/2007,00:05:00,0.198,0.122,236.000,1.000,0.000,0.000,0.000
6/8/2007,05:06:00,0.262,0.214,234.870,1.400,0.000,0.000,0.000
6/8/2007,08:09:00,1.26,0.054,235.430,5.400,0.000,0.000,17.000
6/8/2007,10:37:00,1.356,0.190,232.080,5.800,2.000,0.000,17.000
6/8/2007,20:37:00,0.298,0.202,234.240,1.600,0.000,0.000,0.000
7/8/2007,00:04:00,3.364,0.078,232.600,14.400,0.000,0.000,16.000
7/8/2007,00:26:00,2.584,0.114,234.210,11.000,0.000,0.000,17.000
7/8/2007,08:07:00,0.262,0.202,234.430,1.400,0.000,0.000,0.000
7/8/2007,08:21:00,0.102,0.000,236.610,0.400,0.000,0.000,0.000
7/8/2007,08:33:00,2.072,0.084,233.160,8.800,0.000,0.000,16.000
7/8/2007,11:02:00,1.478,0.082,232.280,6.200,0.000,1.000,16.000
7/8/2007,14:32:00,1.876,0.000,232.910,8.000,0.000,0.000,16.000
7/8/2007,16:56:00,1.886,0.110,232.620,8.000,0.000,0.000,17.000
7/8/2007,19:36:00,0.79,0.078,234.860,3.400,0.000,0.000,0.000
7/8/2007,20:12:00,0.798,0.102,233.870,3.400,0.000,0.000,0.000
8/8/2007,03:07:00,1.192,0.104,232.880,5.000,0.000,0.000,17.000
8/8/2007,05:58:00,0.278,0.208,233.000,1.400,0.000,0.000,0.000
8/8/2007,08:20:00,0.17,0.092,234.170,0.800,0.000,0.000,0.000
8/8/2007,11:14:00,1.312,0.064,232.580,5.600,0.000,1.000,17.000
8/8/2007,14:04:00,1.284,0.110,235.560,5.400,0.000,0.000,17.000
8/8/2007,19:07:00,0.226,0.100,235.100,1.000,0.000,0.000,0.000
8/8/2007,19:11:00,0.146,0.000,234.500,0.600,0.000,0.000,0.000
9/8/2007,02:32:00,0.194,0.094,234.620,1.000,0.000,1.000,0.000
9/8/2007,03:39:00,0.162,0.000,234.480,0.800,0.000,0.000,0.000
9/8/2007,03:50:00,0.144,0.000,234.640,0.600,0.000,0.000,0.000
9/8/2007,06:45:00,0.122,0.000,233.730,0.600,0.000,1.000,0.000
9/8/2007,08:09:00,1.212,0.104,233.730,5.200,0.000,0.000,16.000
9/8/2007,10:20:00,1.442,0.000,233.820,6.200,0.000,1.000,17.000
9/8/2007,12:56:00,1.286,0.186,233.480,5.600,0.000,0.000,17.000
9/8/2007,13:14:00,1.106,0.000,233.270,4.600,0.000,0.000,16.000
9/8/2007,20:36:00,0.104,0.000,236.850,0.400,0.000,0.000,0.000
9/8/2007,22:19:00,0.1,0.000,232.630,0.400,0.000,0.000,0.000
10/8/2007,04:05:00,0.274,0.220,235.810,1.400,0.000,0.000,0.000
10/8/2007,08:11:00,0.654,0.218,235.960,3.600,0.000,0.000,3.000
10/8/2007,10:34:00,2.768,0.000,229.800,12.200,0.000,30.000,16.000
10/8/2007,11:40:00,1.196,0.074,232.970,5.000,0.000,1.000,17.000
10/8/2007,12:14:00,1.122,0.000,232.440,4.800,0.000,0.000,16.000
10/8/2007,14:22:00,1.214,0.130,232.720,5.200,0.000,1.000,17.000
10/8/2007,20:01:00,0.13,0.000,237.200,0.600,0.000,0.000,0.000
10/8/2007,23:09:00,0.102,0.000,234.620,0.400,0.000,0.000,0.000
11/8/2007,01:30:00,0.124,0.000,233.650,0.600,0.000,0.000,0.000
11/8/2007,07:30:00,0.198,0.112,233.930,1.000,0.000,1.000,0.000
11/8/2007,16:00:00,1.122,0.000,234.970,4.600,0.000,0.000,17.000
11/8/2007,16:39:00,1.12,0.000,234.630,4.600,0.000,0.000,17.000
12/8/2007,01:32:00,0.176,0.098,236.890,0.800,0.000,0.000,0.000
12/8/2007,04:48:00,0.104,0.000,236.650,0.400,0.000,0.000,0.000
12/8/2007,07:14:00,0.104,0.000,236.460,0.400,0.000,0.000,0.000
12/8/2007,08:08:00,0.198,0.124,235.660,1.000,0.000,0.000,0.000
12/8/2007,20:48:00,0.106,0.000,237.750,0.400,0.000,0.000,0.000
12/8/2007,21:08:00,0.178,0.094,236.710,0.800,0.000,0.000,0.000
12/8/2007,23:36:00,7.218,0.128,227.010,31.800,35.000,33.000,16.000
13/8/2007,11:48:00,1.274,0.198,233.180,5.400,0.000,0.000,17.000
13/8/2007,13:27:00,1.172,0.076,233.340,5.000,0.000,0.000,16.000
13/8/2007,13:42:00,1.19,0.100,232.570,5.000,0.000,0.000,17.000
13/8/2007,17:56:00,0.272,0.220,235.770,1.400,0.000,0.000,0.000
13/8/2007,18:48:00,0.21,0.156,238.910,1.000,0.000,0.000,0.000
13/8/2007,21:37:00,0.106,0.000,237.710,0.400,0.000,0.000,0.000
14/8/2007,02:28:00,0.18,0.096,236.910,0.800,0.000,0.000,0.000
14/8/2007,05:58:00,0.196,0.126,237.290,1.000,0.000,0.000,0.000
14/8/2007,06:05:00,0.102,0.000,235.940,0.400,0.000,0.000,0.000
14/8/2007,11:39:00,1.134,0.000,232.090,4.800,0.000,0.000,16.000
14/8/2007,12:13:00,1.228,0.074,234.240,5.200,0.000,0.000,17.000
14/8/2007,14:46:00,0.142,0.000,236.010,0.600,0.000,0.000,0.000
14/8/2007,16:15:00,0.142,0.000,236.910,0.600,0.000,0.000,0.000
14/8/2007,21:58:00,0.248,0.132,238.730,1.200,0.000,0.000,0.000
15/8/2007,00:47:00,1.612,0.000,235.140,6.800,0.000,0.000,16.000
15/8/2007,07:03:00,0.14,0.000,239.240,0.600,0.000,0.000,0.000
15/8/2007,09:33:00,1.222,0.000,239.000,5.000,0.000,0.000,18.000
15/8/2007,11:06:00,2.2,0.086,236.880,9.400,0.000,3.000,17.000
15/8/2007,22:05:00,0.206,0.136,240.560,1.000,0.000,0.000,0.000
15/8/2007,23:10:00,0.108,0.000,241.940,0.400,0.000,0.000,0.000
16/8/2007,02:30:00,0.372,0.134,240.170,1.600,0.000,0.000,0.000
16/8/2007,03:43:00,0.218,0.130,241.120,1.200,0.000,0.000,0.000
16/8/2007,03:53:00,0.198,0.136,239.710,1.000,0.000,0.000,0.000
16/8/2007,06:43:00,0.174,0.106,239.150,0.800,0.000,0.000,0.000
16/8/2007,06:54:00,0.206,0.134,238.770,1.000,0.000,0.000,0.000
16/8/2007,07:12:00,0.254,0.000,238.740,1.200,0.000,0.000,0.000
16/8/2007,12:56:00,1.154,0.000,238.360,4.800,0.000,0.000,17.000
16/8/2007,17:23:00,0.108,0.000,241.560,0.400,0.000,0.000,0.000
16/8/2007,18:05:00,0.176,0.106,239.920,0.800,0.000,0.000,0.000
16/8/2007,19:04:00,0.202,0.140,241.370,1.000,0.000,0.000,0.000
16/8/2007,20:57:00,0.204,0.140,241.300,1.000,0.000,0.000,0.000
17/8/2007,02:19:00,1.176,0.000,240.790,4.800,0.000,0.000,17.000
17/8/2007,04:22:00,0.208,0.136,239.240,1.000,0.000,0.000,0.000
17/8/2007,13:47:00,0.202,0.136,241.680,1.000,0.000,0.000,0.000
17/8/2007,14:16:00,0.104,0.000,240.870,0.400,0.000,0.000,0.000
17/8/2007,15:06:00,0.2,0.136,241.690,1.000,0.000,0.000,0.000
17/8/2007,17:21:00,0.104,0.000,242.180,0.400,0.000,0.000,0.000
17/8/2007,21:30:00,0.104,0.000,240.770,0.400,0.000,0.000,0.000
18/8/2007,07:13:00,0.274,0.240,241.520,1.400,0.000,0.000,0.000
18/8/2007,11:13:00,0.172,0.098,238.820,0.800,0.000,0.000,0.000
18/8/2007,12:13:00,0.202,0.130,240.020,1.000,0.000,0.000,0.000
18/8/2007,15:19:00,0.202,0.130,240.350,1.000,0.000,0.000,0.000
18/8/2007,17:58:00,0.198,0.134,241.370,1.000,0.000,0.000,0.000
18/8/2007,21:14:00,0.104,0.000,241.560,0.400,0.000,0.000,0.000
18/8/2007,21:57:00,0.102,0.000,239.910,0.400,0.000,0.000,0.000
19/8/2007,03:36:00,0.104,0.000,242.550,0.400,0.000,0.000,0.000
19/8/2007,06:09:00,0.104,0.000,240.840,0.400,0.000,0.000,0.000
19/8/2007,10:34:00,0.104,0.000,240.940,0.400,0.000,0.000,0.000
19/8/2007,11:01:00,0.176,0.100,239.510,0.800,0.000,0.000,0.000
19/8/2007,11:57:00,0.206,0.134,240.770,1.000,0.000,0.000,0.000
19/8/2007,13:49:00,0.212,0.126,238.580,1.000,0.000,0.000,0.000
19/8/2007,18:21:00,2.714,0.000,239.080,11.600,0.000,25.000,17.000
19/8/2007,21:16:00,1.438,0.176,237.370,6.000,0.000,3.000,17.000
19/8/2007,21:31:00,2.984,0.000,235.840,12.600,0.000,0.000,17.000
20/8/2007,04:47:00,0.204,0.140,240.480,1.000,0.000,0.000,0.000
20/8/2007,08:02:00,1.39,0.100,237.480,5.800,0.000,0.000,17.000
20/8/2007,08:12:00,0.288,0.000,241.750,1.200,0.000,0.000,0.000
20/8/2007,10:48:00,1.406,0.000,242.170,5.800,0.000,0.000,18.000
20/8/2007,19:53:00,2.518,0.174,239.340,10.400,0.000,37.000,0.000
20/8/2007,22:13:00,0.222,0.000,243.400,0.800,0.000,0.000,0.000
20/8/2007,22:29:00,0.42,0.268,245.010,2.000,0.000,0.000,0.000
20/8/2007,23:14:00,1.508,0.246,243.080,6.200,0.000,1.000,18.000
20/8/2007,23:36:00,1.348,0.172,242.230,5.600,0.000,0.000,18.000
21/8/2007,03:02:00,0.128,0.000,239.260,0.600,0.000,0.000,0.000
21/8/2007,03:37:00,0.206,0.110,239.430,1.000,0.000,0.000,0.000
21/8/2007,05:27:00,0.202,0.134,239.180,1.000,0.000,0.000,0.000
21/8/2007,07:34:00,4.544,0.000,238.600,19.000,0.000,0.000,18.000
21/8/2007,08:01:00,1.348,0.112,244.510,5.400,0.000,0.000,18.000
21/8/2007,16:31:00,0.184,0.102,239.400,0.800,0.000,0.000,0.000
21/8/2007,17:40:00,0.192,0.084,237.490,1.000,0.000,0.000,0.000
21/8/2007,18:26:00,0.51,0.000,238.380,3.000,0.000,0.000,9.000
21/8/2007,23:27:00,0.31,0.252,243.560,1.600,0.000,0.000,0.000
22/8/2007,09:02:00,1.224,0.000,238.320,5.000,1.000,0.000,17.000
22/8/2007,13:13:00,0.182,0.104,240.570,0.800,0.000,0.000,0.000
22/8/2007,15:33:00,0.21,0.136,241.090,1.000,0.000,0.000,0.000
22/8/2007,20:32:00,2.18,0.000,240.210,9.000,0.000,0.000,18.000
23/8/2007,01:44:00,0.11,0.000,241.850,0.400,0.000,0.000,0.000
23/8/2007,02:44:00,1.23,0.086,238.560,5.000,0.000,0.000,17.000
23/8/2007,03:34:00,0.224,0.140,240.720,1.200,0.000,0.000,0.000
23/8/2007,10:40:00,0.17,0.000,238.940,0.800,0.000,0.000,0.000
23/8/2007,12:12:00,0.312,0.124,240.970,1.400,0.000,0.000,0.000
23/8/2007,18:08:00,0.3,0.142,241.540,1.400,0.000,0.000,0.000
23/8/2007,19:08:00,2.212,0.268,238.410,9.200,0.000,0.000,17.000
23/8/2007,19:40:00,1.99,0.376,240.170,8.400,0.000,0.000,18.000
23/8/2007,21:22:00,1.246,0.164,243.060,5.200,0.000,1.000,0.000
23/8/2007,21:53:00,0.64,0.272,241.610,3.000,0.000,1.000,0.000
23/8/2007,23:00:00,1.1,0.064,240.300,4.600,1.000,0.000,0.000
24/8/2007,00:48:00,0.268,0.230,242.870,1.400,0.000,2.000,0.000
24/8/2007,02:15:00,1.418,0.342,240.750,6.000,0.000,1.000,18.000
24/8/2007,07:33:00,0.404,0.240,242.870,2.000,0.000,0.000,0.000
24/8/2007,08:55:00,1.328,0.000,238.110,5.600,0.000,1.000,18.000
24/8/2007,15:15:00,1.42,0.206,241.650,5.800,0.000,1.000,18.000
24/8/2007,17:33:00,0.322,0.130,241.350,1.400,0.000,0.000,0.000
24/8/2007,21:12:00,1.724,0.314,239.830,7.200,0.000,5.000,0.000
24/8/2007,23:12:00,1.372,0.234,242.250,5.800,0.000,0.000,0.000
25/8/2007,00:34:00,3.292,0.198,238.100,14.000,2.000,30.000,17.000
25/8/2007,10:07:00,0.31,0.208,238.310,1.600,0.000,1.000,0.000
25/8/2007,21:17:00,0.36,0.262,242.040,1.800,0.000,1.000,0.000
25/8/2007,21:44:00,0.436,0.364,241.930,2.200,0.000,1.000,0.000
26/8/2007,03:09:00,0.188,0.130,242.440,1.000,0.000,1.000,0.000
26/8/2007,05:29:00,0.19,0.114,242.880,0.800,0.000,0.000,0.000
26/8/2007,09:29:00,2.04,0.054,238.710,9.000,0.000,0.000,18.000
26/8/2007,10:42:00,1.22,0.108,239.600,5.400,0.000,1.000,12.000
26/8/2007,12:47:00,3.936,0.432,235.490,16.800,38.000,0.000,17.000
26/8/2007,13:29:00,0.846,0.264,240.100,3.600,0.000,1.000,0.000
26/8/2007,17:25:00,0.312,0.182,239.310,1.400,0.000,1.000,0.000
26/8/2007,22:33:00,0.338,0.278,241.310,1.800,0.000,2.000,0.000
27/8/2007,06:13:00,1.228,0.098,238.820,5.000,0.000,1.000,17.000
27/8/2007,11:23:00,1.398,0.296,237.990,6.000,0.000,1.000,18.000
27/8/2007,19:40:00,0.21,0.128,240.760,1.000,0.000,0.000,0.000
27/8/2007,20:25:00,0.212,0.130,241.170,1.000,0.000,0.000,0.000
28/8/2007,02:19:00,0.114,0.000,240.610,0.400,0.000,0.000,0.000
28/8/2007,03:14:00,0.404,0.000,241.050,1.600,0.000,0.000,0.000
28/8/2007,04:11:00,0.21,0.128,240.890,1.000,0.000,0.000,0.000
28/8/2007,18:46:00,0.222,0.132,241.400,1.000,0.000,0.000,0.000
28/8/2007,22:45:00,2.594,0.296,239.610,10.800,0.000,36.000,0.000
